Terminal,Name,Distance,PostalCodeHigh
SAP,SAPELE SITE - GOMBE,"1,058.00",2500002
SAP,SAPELE SITE - NINGI - BAUCHI STATE,"1,058.00",1500004
KAN,KANO SITE - Ijebu-Ode,"1,059.00",3700004
KAN,KANO SITE - YENAGOA,"1,061.00",1600003
KAN,KANO SITE - OWAZA,"1,062.00",1000004
PHC,PORT-HARCOURT SITE - WANKE-ZAMFARA,"1,064.00",4600009
SAP,SAP-JEGA KEBBI STATE,"1,064.00",863101
SAP,SAP-JEGA KEBBI STATE__RENAMED__1,"1,064.00",863101
SAP,SAP-JEGA KEBBI STATE__RENAMED__2,"1,064.00",863101
SAP,SAPELE-DAURA-KATSINA,"1,065.00",824101
SAP,SAPELE-DAURA-KATSINA__RENAMED__1,"1,065.00",824101
SAP,SAPELE-DAURA-KATSINA__RENAMED__2,"1,065.00",824101
SAP,SAPELE-DUKKU-GOMBE,"1,065.00",760104
SAP,SAPELE-DUKKU-GOMBE__RENAMED__1,"1,065.00",760104
SAP,SAPELE-DUKKU-GOMBE__RENAMED__2,"1,065.00",760104
KAN,KANO SITE - ORON - UYO,"1,066.00",1300007
KAN,KANO SITE - UYO,"1,066.00",1300010
SAP,SAPELE SITE - HADEJA,"1,066.00",2700001
KAN,"KANO SITE - OPP. CHAMPION BREWERY, AKWA IBOM","1,067.00",1300006
PHC,PORT-HARCOURT SITE - YIMIRSHIKA,"1,067.00",1800007
SAP,SAPELE-GUYOK-ADAMAWA,"1,068.00",643101
SAP,SAPELE-GUYOK-ADAMAWA__RENAMED__1,"1,068.00",643101
SAP,SAPELE-GUYOK-ADAMAWA__RENAMED__2,"1,068.00",643101
KAN,KANO SITE - ETIM EKPO,"1,069.00",1300002
PHC,PORT-HARCOURT SITE - BIU,"1,069.00",1800008
SAP,SAPELE-SHELLENG-ADAMAWA,"1,070.00",643102
SAP,SAPELE-SHELLENG-ADAMAWA__RENAMED__1,"1,070.00",643102
SAP,SAPELE-SHELLENG-ADAMAWA__RENAMED__2,"1,070.00",643102
PHC,PHC-DUKKU-GOMBE,"1,073.00",760104
PHC,PHC-DUKKU-GOMBE__RENAMED__1,"1,073.00",760104
PHC,PHC-DUKKU-GOMBE__RENAMED__2,"1,073.00",760104
PHC,PORT HARCOURT SITE - KARFI,"1,073.00",2900009
PHC,PORT-HARCOURT SITE - YAURI,"1,073.00",3100009
PHC,PHC-RANO-KANO,"1,074.00",710101
PHC,PHC-RANO-KANO__RENAMED__1,"1,074.00",710101
PHC,PHC-RANO-KANO__RENAMED__2,"1,074.00",710101
PHC,PHC-DAN-HASSAN-KANO,"1,075.00",711101
PHC,PHC-DAN-HASSAN-KANO__RENAMED__1,"1,075.00",711101
PHC,PHC-DAN-HASSAN-KANO__RENAMED__2,"1,075.00",711101
SAP,SAPELE SITE - AZARE,"1,075.00",1500002
KAN,KANO SITE - IFOM,"1,076.00",1300004
SAP,SAPELE SITE - TURETA,"1,076.00",4300005
KAN,KANO SITE - IBESIKPO,"1,077.00",1300003
KAN,"KANO SITE - IKOT UDOM VILLAGE, MKPATAK ESSIEN","1,077.00",1300005
ENG, - SOKOTO,"1,078.00",4300004
PHC,PORT-HARCOURT SITE - KATSINA,"1,078.00",3000005
SAP,SAPELE-AUYO-JIGAWA,"1,078.00",731101
SAP,SAPELE-AUYO-JIGAWA__RENAMED__1,"1,078.00",731101
SAP,SAPELE-AUYO-JIGAWA__RENAMED__2,"1,078.00",731101
SAP,SAPELE-GWARAM-JIGAWA,"1,079.00",721102
SAP,SAPELE-GWARAM-JIGAWA__RENAMED__1,"1,079.00",721102
SAP,SAPELE-GWARAM-JIGAWA__RENAMED__2,"1,079.00",721102
ENG, - BODINGA-SOKOTO,"1,080.00",4300001
ENG, - GWOZA - BORNO STATE,"1,080.00",1800004
PHC,PHC SITE - ZURU,"1,080.00",3100012
PHC,PHC SITE - ZURU__RENAMED__1,"1,080.00",3100012
PHC,PHC SITE - ZURU__RENAMED__2,"1,080.00",3100012
SAP,SAPELE SITE - SUNKANI,"1,080.00",1500006
SAP,SAPELE-BUJI-JIGAWA,"1,080.00",721103
SAP,SAPELE-BUJI-JIGAWA__RENAMED__1,"1,080.00",721103
SAP,SAPELE-BUJI-JIGAWA__RENAMED__2,"1,080.00",721103
SAP,SAPELE-KAITA-KATSINA,"1,080.00",820103
SAP,SAPELE-KAITA-KATSINA__RENAMED__1,"1,080.00",820103
SAP,SAPELE-KAITA-KATSINA__RENAMED__2,"1,080.00",820103
SAP,SAPELE-KARFIN-HAUSA-JIGAWA,"1,080.00",741103
SAP,SAPELE-KARFIN-HAUSA-JIGAWA__RENAMED__1,"1,080.00",741103
SAP,SAPELE-KARFIN-HAUSA-JIGAWA__RENAMED__2,"1,080.00",741103
KAN,KAN-BAYELSA,"1,081.00",1600004
KAN,KAN-BAYELSA__RENAMED__1,"1,081.00",1600004
KAN,KAN-BAYELSA__RENAMED__2,"1,081.00",1600004
PHC,PHC-BILIRI-GOMBE,"1,082.00",771101
PHC,PHC-BILIRI-GOMBE__RENAMED__1,"1,082.00",771101
PHC,PHC-BILIRI-GOMBE__RENAMED__2,"1,082.00",771101
PHC,PORT-HARCOURT SITE - GOMBE,"1,083.00",2500002
SAP,SAPELE SITE - SANDAMU - KATSINA STATE,"1,083.00",3000010
SAP,SAPELE SITE - SANDAMU - KATSINA STATE__RENAMED__1,"1,083.00",3000010
ENG,ENU-YUSUFARI-YOBE,"1,084.00",631103
PHC,PHC-DOGON-YARO-PLATEAU,"1,084.00",930117
PHC,PHC-DOGON-YARO-PLATEAU__RENAMED__1,"1,084.00",930117
PHC,PHC-DOGON-YARO-PLATEAU__RENAMED__2,"1,084.00",930117
KAN,KANO SITE - PHC GU AKE RCC,"1,085.00",4200009
PHC,PHC-BUNKURE-KANO,"1,085.00",710103
PHC,PHC-BUNKURE-KANO__RENAMED__1,"1,085.00",710103
PHC,PHC-BUNKURE-KANO__RENAMED__2,"1,085.00",710103
KAN,KANO SITE - ONNE-PHC,"1,087.00",4200007
PHC,PHC-KUMBOTSO-KANO,"1,087.00",700101
PHC,PHC-KUMBOTSO-KANO__RENAMED__1,"1,087.00",700101
PHC,PHC-KUMBOTSO-KANO__RENAMED__2,"1,087.00",700101
PHC,PORT-HARCOURT SITE - KURFI-KATSINA STATE,"1,087.00",3000006
SAP,SAPELE-GANYE-ADAMAWA,"1,087.00",641113
SAP,SAPELE-GANYE-ADAMAWA__RENAMED__1,"1,087.00",641113
SAP,SAPELE-GANYE-ADAMAWA__RENAMED__2,"1,087.00",641113
PHC,PORT-HARCOURT SITE - RINGIM-JIGAWA STATE,"1,088.00",2700005
SAP,SAPELE-BATSARI-KATSINA,"1,088.00",820116
SAP,SAPELE-BATSARI-KATSINA__RENAMED__1,"1,088.00",820116
SAP,SAPELE-BATSARI-KATSINA__RENAMED__2,"1,088.00",820116
PHC,PORT-HARCOURT SITE - DOMA,"1,089.00",2500001
PHC,PORT-HARCOURT SITE - SONG - ADAMAWA,"1,089.00",652103
PHC,PORT-HARCOURT SITE - SONG - ADAMAWA__RENAMED__1,"1,089.00",652103
PHC,PORT-HARCOURT SITE - SONG - ADAMAWA__RENAMED__2,"1,089.00",652103
SAP,SAPELE - SHIRA,"1,089.00",1500007
SAP,SAPELE - SHIRA__RENAMED__1,"1,089.00",1500007
SAP,SAPELE - SHIRA__RENAMED__2,"1,089.00",1500007
KAN,KANO SITE - CALABAR,"1,090.00",1900002
KAN,KANO SITE - OGBERE MIXING PLANT JB,"1,090.00",3800004
KAN,KANO SITE - SHAGAMU,"1,090.00",3700010
SAP,SAPELE-BAATAGARAWA-KATSINA,"1,090.00",820102
SAP,SAPELE-BAATAGARAWA-KATSINA__RENAMED__1,"1,090.00",820102
SAP,SAPELE-BAATAGARAWA-KATSINA__RENAMED__2,"1,090.00",820102
KAN,KANO SITE - EPE,"1,092.00",3400002
SAP,SAPELE SITE - YOLA,"1,092.00",1200005
KAN,KANO SITE - IKORODU-LAGOS,"1,094.00",3400004
PHC,PHC-KURA KANO STATE,"1,094.00",711101
PHC,PORT-HARCOURT SITE - CHIROMAWA,"1,094.00",2900008
PHC,PORT-HARCOURT SITE - CHIROMAWA__RENAMED__1,"1,094.00",2900008
SAP,SAPELE-KWAMI-GOMBE,"1,094.00",760102
SAP,SAPELE-KWAMI-GOMBE__RENAMED__1,"1,094.00",760102
SAP,SAPELE-KWAMI-GOMBE__RENAMED__2,"1,094.00",760102
SAP,SAPELE SITE - ADAMAWA,"1,097.00",1200001
SAP,SAPELE SITE - JAMARE,"1,098.00",2500004
SAP,SAPELE-SABON-BIRNI-SOKOTO,"1,098.00",841105
SAP,SAPELE-SABON-BIRNI-SOKOTO__RENAMED__1,"1,098.00",841105
SAP,SAPELE-SABON-BIRNI-SOKOTO__RENAMED__2,"1,098.00",841105
ENG, - NGURU,"1,099.00",4500008
PHC,PHC-DALA-KANO,"1,100.00",700103
PHC,PHC-DALA-KANO__RENAMED__1,"1,100.00",700103
PHC,PHC-DALA-KANO__RENAMED__2,"1,100.00",700103
SAP,SAPELE-FUFORE-ADAMAWA,"1,101.00",640107
SAP,SAPELE-FUFORE-ADAMAWA__RENAMED__1,"1,101.00",640107
SAP,SAPELE-FUFORE-ADAMAWA__RENAMED__2,"1,101.00",640107
ENG, - KEBBI,"1,102.00",3100007
PHC,PHC-KANKIYA-KATSINA,"1,102.00",822101
PHC,PHC-KANKIYA-KATSINA__RENAMED__1,"1,102.00",822101
PHC,PHC-KANKIYA-KATSINA__RENAMED__2,"1,102.00",822101
PHC,PORT-HARCOURT SITE - RIMI CRUSHER - KATSINA,"1,102.00",3000009
PHC,PHC-GANO-KANO,"1,104.00",713104
PHC,PHC-GANO-KANO__RENAMED__1,"1,104.00",713104
PHC,PHC-GANO-KANO__RENAMED__2,"1,104.00",713104
PHC,PORT-HARCOURT SITE - ALKALERI,"1,104.00",1500001
KAN,KANO SITE - AGBARAH ASPHALT PLANT - UGHELLI,"1,105.00",2000003
KAN,KAN-IKOT UBO ODOT AKWA IBOM STATE,"1,107.00",533111
KAN,KAN-IKOT UBO ODOT AKWA IBOM STATE__RENAMED__1,"1,107.00",533111
KAN,KAN-IKOT UBO ODOT AKWA IBOM STATE__RENAMED__2,"1,107.00",533111
SAP,Sapele-Benin-Ekpoma-Avielle-Okene-Lokoja-Gwagwalada-Minna-Zungeru-Tegina-Kontagora-Bin Yauri-Jega-Ka,"1,107.00",862104
SAP,Sapele-Benin-Ekpoma-Avielle-Okene-Lokoja-Gwagwalada-Minna-Zungeru-Tegina-Kontagora-Bin Yauri-Jega-Ka__RENAMED__1,"1,107.00",862104
SAP,Sapele-Benin-Ekpoma-Avielle-Okene-Lokoja-Gwagwalada-Minna-Zungeru-Tegina-Kontagora-Bin Yauri-Jega-Ka__RENAMED__2,"1,107.00",862104
KAN,KANO SITE - RCC-EKET,"1,108.00",1300008
PHC,PHC-TSAFE-ZAMFARA,"1,109.00",632101
PHC,PHC-TSAFE-ZAMFARA__RENAMED__1,"1,109.00",632101
PHC,PHC-TSAFE-ZAMFARA__RENAMED__2,"1,109.00",632101
SAP,SAPELE SITE - JALINGO,"1,109.00",4400001
SAP,SAPELE-BKKUYUMZAMFARA,"1,109.00",630281
SAP,SAPELE-BKKUYUMZAMFARA__RENAMED__1,"1,109.00",630281
SAP,SAPELE-BKKUYUMZAMFARA__RENAMED__2,"1,109.00",630281
PHC,PHC TO TO ZARIA CH 260 (JBN SECTION 3),"1,110.00",702101
PHC,PHC TO ZARIA CH 260 (JBN SECTION 3),"1,110.00",702101
PHC,PHC TO ZARIA CH 260 (JBN SECTION 3)__RENAMED__1,"1,110.00",702101
PHC,PHC TO ZARIA CH 265 (JBN SECTION 3),"1,110.00",702101
PHC,PHC TO ZARIA CH 297 (JBN SECTION 3),"1,110.00",702101
PHC,PHC-KWAMI-GOMBE,"1,110.00",760102
PHC,PHC-KWAMI-GOMBE__RENAMED__1,"1,110.00",760102
PHC,PHC-KWAMI-GOMBE__RENAMED__2,"1,110.00",760102
PHC,PORT-HARCOURT SITE - KANO,"1,110.00",2900005
SAP,SAPELE SITE - JAMA'ARE,"1,110.00",1500009
SAP,SAPELE TO MALISA GWANDU KEBBI STATE,"1,111.00",860104
SAP,SAPELE TO MALISA GWANDU KEBBI STATE__RENAMED__1,"1,111.00",860104
SAP,SAPELE TO MALISA GWANDU KEBBI STATE__RENAMED__2,"1,111.00",860104
PHC,PORT-HARCOURT SITE - JOGANA,"1,112.00",2900004
PHC,PORT-HARCOURT SITE - KAZAURE - JIGAWA,"1,112.00",2700004
KAN,KANO SITE - MOWE,"1,113.00",3700006
KAN,KANO SITE - WASINMI,"1,113.00",4000006
KAN,KANO SITE - WASINMI__RENAMED__2,"1,113.00",4000006
PHC,PORT-HARCOURT SITE - MASHI-MANI û KANKIA ROAD,"1,113.00",3000008
SAP,SAPELE SITE - POTISKUM__RENAMED__1,"1,113.00",4600007
PHC,PHC-HONG-ADAMAWA,"1,114.00",650107
PHC,PHC-HONG-ADAMAWA__RENAMED__1,"1,114.00",650107
PHC,PHC-HONG-ADAMAWA__RENAMED__2,"1,114.00",650107
KAN,KANO SITE - OGUN STATE,"1,115.00",3700007
SAP,SAPELE-BILIRI-GOMBE,"1,115.00",771101
SAP,SAPELE-BILIRI-GOMBE__RENAMED__1,"1,115.00",771101
SAP,SAPELE-BILIRI-GOMBE__RENAMED__2,"1,115.00",771101
SAP,SAPELE-RABAH-SOKOTO,"1,115.00",842103
SAP,SAPELE-RABAH-SOKOTO__RENAMED__1,"1,115.00",842103
SAP,SAPELE-RABAH-SOKOTO__RENAMED__2,"1,115.00",842103
PHC,PHC-INGAWA-KATSINA,"1,116.00",823104
PHC,PHC-INGAWA-KATSINA__RENAMED__1,"1,116.00",823104
PHC,PHC-INGAWA-KATSINA__RENAMED__2,"1,116.00",823104
PHC,PHC-MASHEGU-NIGER,"1,116.00",912106
PHC,PHC-MASHEGU-NIGER__RENAMED__1,"1,116.00",912106
PHC,PHC-MASHEGU-NIGER__RENAMED__2,"1,116.00",912106
KAN,KANO SITE - KOKO AMA,"1,118.00",2000010
PHC,PHC SITE - NGASKI,"1,118.00",3100010
PHC,PHC SITE - NGASKI__RENAMED__1,"1,118.00",3100010
PHC,PHC-GERZAWA-KANO,"1,118.00",702101
PHC,PHC-GERZAWA-KANO__RENAMED__1,"1,118.00",702101
PHC,PHC-GERZAWA-KANO__RENAMED__2,"1,118.00",702101
PHC,PORT HARCOURT-NGASKI,"1,118.00",3100010
SAP,SAPELE SITE - KALTUNGO - GOMBE,"1,118.00",2500005
KAN,KANO SITE - EKET,"1,119.00",1300001
KAN,"KAN-ORILE OKO, REMO NORTH LGA OGUN STATE","1,119.00",121104
KAN,"KAN-ORILE OKO, REMO NORTH LGA OGUN STATE__RENAMED__1","1,119.00",121104
KAN,"KAN-ORILE OKO, REMO NORTH LGA OGUN STATE__RENAMED__2","1,119.00",121104
ENG, - BAYAMARI,"1,120.00",4600001
ENG,ENG - BAYAMARI,"1,120.00",4500010
PHC,PHC-CHARANCHI-KATSINA,"1,120.00",822104
PHC,PHC-CHARANCHI-KATSINA__RENAMED__1,"1,120.00",822104
PHC,PHC-CHARANCHI-KATSINA__RENAMED__2,"1,120.00",822104
PHC,PHC-KUSADA-KATSINA,"1,120.00",822102
PHC,PHC-KUSADA-KATSINA__RENAMED__1,"1,120.00",822102
PHC,PHC-KUSADA-KATSINA__RENAMED__2,"1,120.00",822102
KAN,KANO SITE - OWODE-OGUN,"1,121.00",3700008
PHC,PORT-HARCOURT SITE - KANGIWA,"1,121.00",3100005
PHC,PORT-HARCOURT SITE - MAIHA PELLA-ADAMAWA,"1,121.00",1200002
SAP,SAPELE SITE - SOKOTO,"1,121.00",4300004
PHC,PHC- Sapele-Benin-Ekpoma-Avielle-Okene-Lokoja-Gwagwalada-Minna-Zungeru-Tegina-Kontagora-Magama,"1,122.00",923106
KAN,KANO-OMAGWA,"1,123.00",511101
KAN,KANO-OMAGWA__RENAMED__1,"1,123.00",511101
KAN,KANO-OMAGWA__RENAMED__2,"1,123.00",511101
PHC,PHC-BOGORO-BAUCHI,"1,123.00",741104
PHC,PHC-BOGORO-BAUCHI__RENAMED__1,"1,123.00",741104
PHC,PHC-BOGORO-BAUCHI__RENAMED__2,"1,123.00",741104
PHC,PORT-HARCOURT SITE - Bichi LGA Kano,"1,123.00",2900001
SAP,SAPELE SITE - BODINGA-SOKOTO,"1,123.00",4300001
KAN,KANO SITE - TAI-EKET,"1,124.00",1300009
PHC,PHC-WUDIL-KANO,"1,124.00",713113
PHC,PHC-WUDIL-KANO__RENAMED__1,"1,124.00",713113
PHC,PHC-WUDIL-KANO__RENAMED__2,"1,124.00",713113
ENG, - GORONYO,"1,125.00",4300002
SAP,SAPELE-GUMI-ZAMFARA,"1,125.00",888222
SAP,SAPELE-GUMI-ZAMFARA__RENAMED__1,"1,125.00",888222
SAP,SAPELE-GUMI-ZAMFARA__RENAMED__2,"1,125.00",888222
SAP,SAPELE SITE - GOMBI,"1,126.00",2500003
ENG, - ZAMFARA - ANKA,"1,128.00",4600010
KAN,KANO SITE - WASINMI__RENAMED__1,"1,130.00",4000006
PHC,PORT-HARCOURT SITE - JAMA'ARE,"1,132.00",1500009
KAN,KANO SITE - KOKO - LEVANT,"1,133.00",2000009
PHC,PHC SITE - WAWA__RENAMED__1,"1,133.00",3600018
PHC,PHC SITE - WAWA__RENAMED__2,"1,133.00",3600018
PHC,PHC-DASS-BAUCHI,"1,135.00",741101
PHC,PHC-DASS-BAUCHI__RENAMED__1,"1,135.00",741101
PHC,PHC-DASS-BAUCHI__RENAMED__2,"1,135.00",741101
SAP,SAPELE-DANGE-SHUNI-SOKOTO,"1,135.00",840103
SAP,SAPELE-DANGE-SHUNI-SOKOTO__RENAMED__1,"1,135.00",840103
SAP,SAPELE-DANGE-SHUNI-SOKOTO__RENAMED__2,"1,135.00",840103
SAP,SAPELE-KIRI-KASAMA-JIGAWA,"1,135.00",731104
SAP,SAPELE-KIRI-KASAMA-JIGAWA__RENAMED__1,"1,135.00",731104
SAP,SAPELE-KIRI-KASAMA-JIGAWA__RENAMED__2,"1,135.00",731104
SAP,SAPELE-BIRNIWA-JIGAWA,"1,136.00",731106
SAP,SAPELE-BIRNIWA-JIGAWA__RENAMED__1,"1,136.00",731106
SAP,SAPELE-BIRNIWA-JIGAWA__RENAMED__2,"1,136.00",731106
ENG, - GASHUA,"1,138.00",1800003
SAP,SAPELE-LOKO-NASARAWA,"1,138.00",962101
SAP,SAPELE-LOKO-NASARAWA__RENAMED__1,"1,138.00",962101
SAP,SAPELE-LOKO-NASARAWA__RENAMED__2,"1,138.00",962101
KAN,KANO SITE - ABEOKUTA,"1,139.00",3700001
PHC,PHC-KANKARA-KATSINA,"1,140.00",832102
PHC,PHC-KANKARA-KATSINA__RENAMED__1,"1,140.00",832102
PHC,PHC-KANKARA-KATSINA__RENAMED__2,"1,140.00",832102
PHC,"PORT-HARCOURT SITE - ILLO TOWN NEW MARKET, KEBBI","1,142.00",3100004
SAP,SAPELE SITE - NGURU,"1,142.00",4500008
ENG, - BANKI,"1,144.00",1800001
GGLD, - GAMBORONGALA__RENAMED__1,"1,144.00",1800002
SAP,SAPELE-BAJOGA-GOMBE,"1,144.00",762102
SAP,SAPELE-BAJOGA-GOMBE__RENAMED__1,"1,144.00",762102
SAP,SAPELE-BAJOGA-GOMBE__RENAMED__2,"1,144.00",762102
ENG, - MAIDUGURI,"1,145.00",1800005
PHC,PORT-HARCOURT SITE - KAOJE,"1,145.00",3100006
PHC,PORT-HARCOURT SITE - TALATA MAFARA,"1,147.00",4600008
KAN,"KANO SITE - IBAFO, OGUN STATE","1,148.00",3700003
PHC,PHC SITE - SANDAMU - KATSINA STATE,"1,149.00",3000010
PHC,PHC SITE - SANDAMU - KATSINA STATE__RENAMED__1,"1,149.00",3000010
PHC,PORT-HARCOURT SITE - SANDAMU - KATSINA STATE,"1,149.00",3000010
SAP,SAPELE SITE - GEIDAM__RENAMED__1,"1,150.00",4600002
SAP,SAPELE-MANI-KATSINA,"1,150.00",823101
SAP,SAPELE-MANI-KATSINA__RENAMED__1,"1,150.00",823101
SAP,SAPELE-MANI-KATSINA__RENAMED__2,"1,150.00",823101
SAP,SAPELE-WAMAKKO-SOKOTO,"1,150.00",840102
SAP,SAPELE-WAMAKKO-SOKOTO__RENAMED__1,"1,150.00",840102
SAP,SAPELE-WAMAKKO-SOKOTO__RENAMED__2,"1,150.00",840102
KAN,KANO SITE - LAGOS,"1,151.00",3400005
PHC,PORT-HARCOURT SITE - MAGURU-GUSAU,"1,151.00",4600004
KAN,KANO SITE - P/HARCOURT-EKET ROAD,"1,152.00",4200008
PHC,PHC-BAATAGARAWA-KATSINA,"1,153.00",820102
PHC,PHC-BAATAGARAWA-KATSINA__RENAMED__1,"1,153.00",820102
PHC,PHC-BAATAGARAWA-KATSINA__RENAMED__2,"1,153.00",820102
PHC,PHC-LANGTANG-NORTH-PLATEAU,"1,153.00",933109
PHC,PHC-LANGTANG-NORTH-PLATEAU__RENAMED__1,"1,153.00",933109
PHC,PHC-LANGTANG-NORTH-PLATEAU__RENAMED__2,"1,153.00",933109
PHC,PORT-HARCOURT SITE - MAURO GASUA,"1,153.00",4600006
SAP,SAPELE-GURI-JIGAWA,"1,154.00",731105
SAP,SAPELE-GURI-JIGAWA__RENAMED__1,"1,154.00",731105
SAP,SAPELE-GURI-JIGAWA__RENAMED__2,"1,154.00",731105
PHC,PHC-BATSARI-KATSINA,"1,155.00",820116
PHC,PHC-BATSARI-KATSINA__RENAMED__1,"1,155.00",820116
PHC,PHC-BATSARI-KATSINA__RENAMED__2,"1,155.00",820116
SAP,SAPELE-ZAKI-BAUCHI,"1,155.00",603105
SAP,SAPELE-ZAKI-BAUCHI__RENAMED__1,"1,155.00",603105
SAP,SAPELE-ZAKI-BAUCHI__RENAMED__2,"1,155.00",603105
PHC,PORT-HARCOURT SITE - POTISKUM__RENAMED__1,"1,156.00",4600007
ENG, - ARGUNGU,"1,157.00",3100001
PHC,PORT-HARCOURT SITE - GAYA,"1,157.00",2900002
PHC,PORT-HARCOURT SITE - GAYA - KANO STATE,"1,157.00",2900003
PHC,PORT-HARCOURT SITE - Gidan Jaja,"1,157.00",4600011
PHC,PHC-AGWARA-NIGER,"1,158.00",923107
PHC,PHC-AGWARA-NIGER__RENAMED__1,"1,158.00",923107
PHC,PHC-AGWARA-NIGER__RENAMED__2,"1,158.00",923107
KAN,KANO SITE - IJORA-LAGOS,"1,159.00",3400003
SAP,SAPELE SITE - SONG - ADAMAWA,"1,159.00",652103
SAP,SAPELE SITE - SONG - ADAMAWA__RENAMED__1,"1,159.00",652103
PHC,PHC-BAJOGA-GOMBE,"1,160.00",762102
PHC,PHC-BAJOGA-GOMBE__RENAMED__1,"1,160.00",762102
PHC,PHC-BAJOGA-GOMBE__RENAMED__2,"1,160.00",762102
SAP,SAPELE-GWADABAWA-SOKOTO,"1,162.00",843103
SAP,SAPELE-GWADABAWA-SOKOTO__RENAMED__1,"1,162.00",843103
SAP,SAPELE-GWADABAWA-SOKOTO__RENAMED__2,"1,162.00",843103
PHC,PORT-HARCOURT SITE - DANKAMA - KATSINA STATE,"1,163.00",3000002
SAP,SAPELE-BENIN-EKPOMA-AVIELLE-OKENE-LOKOJA- ABAJI- GWAGWALADA-JERE-KADUNA-ZARIA-FUNTUA-GUSAU- TALATAMAFARA -SOKOTO-TAKATUKU,"1,164.00",852101
SAP,SAPELE-BENIN-EKPOMA-AVIELLE-OKENE-LOKOJA- ABAJI- GWAGWALADA-JERE-KADUNA-ZARIA-FUNTUA-GUSAU- TALATAMAFARA -SOKOTO-TAKATUKU _,"1,164.00",852101
SAP,SAPELE-BENIN-EKPOMA-AVIELLE-OKENE-LOKOJA- ABAJI- GWAGWALADA-JERE-KADUNA-ZARIA-FUNTUA-GUSAU- TALATAMAFARA -SOKOTO-TAKATUKU_,"1,164.00",852101
KAN,KANO-IJEBU ODE,"1,164.90",3700004
KAN,KANO-IJEBU ODE__RENAMED__1,"1,164.90",3700004
KAN,KANO-IJEBU ODE__RENAMED__2,"1,164.90",3700004
PHC,PORT-HARCOURT SITE - JIGAWA,"1,165.00",2700003
PHC,PORT-HARCOURT SITE - KAURA NAMODA,"1,165.00",4400003
ENG, - DA-PO YOBE,"1,166.00",4500002
ENG, - GASHUA - Yobe,"1,166.00",4500003
ENG,ENUGU - GASHUA,"1,166.00",4500010
PHC,PHC-KANAM-PLATEAU,"1,166.00",942103
PHC,PHC-KANAM-PLATEAU__RENAMED__1,"1,166.00",942103
PHC,PHC-KANAM-PLATEAU__RENAMED__2,"1,166.00",942103
PHC,PHC-ZAMKO-PLATEAU,"1,166.00",941103
PHC,PHC-ZAMKO-PLATEAU__RENAMED__1,"1,166.00",941103
PHC,PHC-ZAMKO-PLATEAU__RENAMED__2,"1,166.00",941103
PHC,PORT-HARCOURT SITE - SAYA SAYA KIBIYA,"1,166.00",710102
PHC,PORT-HARCOURT SITE - SAYA SAYA KIBIYA__RENAMED__1,"1,166.00",710102
PHC,PORT-HARCOURT SITE - SAYA SAYA KIBIYA__RENAMED__2,"1,166.00",710102
SAP,SAPELE-GULANI-YOBE,"1,167.00",621102
SAP,SAPELE-GULANI-YOBE__RENAMED__1,"1,167.00",621102
SAP,SAPELE-GULANI-YOBE__RENAMED__2,"1,167.00",621102
SAP,SAPELE SITE - GORONYO,"1,168.00",4300002
PHC,PORT-HARCOURT SITE - DAKINGARI,"1,169.00",3100003
ENG, - Machina-Yobe,"1,170.00",4500007
ENG, - PULLKA QUARRY - Maidugiri,"1,170.00",1800006
SAP,SAPELE SITE - BIU,"1,171.00",1800008
SAP,SAPELE-BALANGA-GOMBE,"1,172.00",761118
SAP,SAPELE-BALANGA-GOMBE__RENAMED__1,"1,172.00",761118
SAP,SAPELE-BALANGA-GOMBE__RENAMED__2,"1,172.00",761118
PHC,PORT-HARCOURT SITE - KEBBI,"1,173.00",3100007
SAP,SAPELE-KATAGUM-BAUCHI,"1,173.00",752105
SAP,SAPELE-KATAGUM-BAUCHI__RENAMED__1,"1,173.00",752105
SAP,SAPELE-KATAGUM-BAUCHI__RENAMED__2,"1,173.00",752105
ENG, - ILLELA- SOKOTO-CGC,"1,174.00",4300003
ENG, - KANGIWA,"1,179.00",3100005
ENG, - KAOJE,"1,179.00",3100006
SAP,SAPELE SITE - MAGURU-GUSAU,"1,180.00",4600003
SAP,SAPELE-BINJI-SOKOTO,"1,180.00",853101
SAP,SAPELE-BINJI-SOKOTO__RENAMED__1,"1,180.00",853101
SAP,SAPELE-BINJI-SOKOTO__RENAMED__2,"1,180.00",853101
SAP,SAPELE-KWARE-SOKOTO,"1,180.00",841103
SAP,SAPELE-KWARE-SOKOTO__RENAMED__1,"1,180.00",841103
SAP,SAPELE-KWARE-SOKOTO__RENAMED__2,"1,180.00",841103
KAN,KAN-BODO,"1,181.00",4200013
KAN,KAN-BODO__RENAMED__1,"1,181.00",4200013
KAN,KAN-BODO__RENAMED__2,"1,181.00",4200013
PHC,PORT-HARCOURT SITE - BAURE - KATSINA,"1,181.00",3000001
PHC,PHC to Baro Niger State,"1,182.00",912003
PHC,PHC-DAURA-KATSINA,"1,182.00",824101
PHC,PHC-DAURA-KATSINA__RENAMED__1,"1,182.00",824101
PHC,PHC-DAURA-KATSINA__RENAMED__2,"1,182.00",824101
PHC,PHC-GARKI-JIGAWA,"1,182.00",733101
PHC,PHC-GARKI-JIGAWA__RENAMED__1,"1,182.00",733101
PHC,PHC-GARKI-JIGAWA__RENAMED__2,"1,182.00",733101
SAP,SAPELE SITE - YIMIRSHIKA,"1,183.00",1800007
